date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:31:55	52703/52703	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2015%20Jul%202025%2013:31:54%20GMT	https://www.walkertapeco.com/core/media/media.nl?id=36372&c=8359882&h=1lMFp6MUd8wcmHO-y6G5IkBV-gGUX7YMaKW5OOFLK0UKFKg4	./mirrored_site/www.walkertapeco.com/core/media/mediaaa64.jpg	(from https://www.walkertapeco.com/beautify/adhesive-removers)
13:31:56	48746/48746	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Jul%202025%2013:31:55%20GMT	https://www.walkertapeco.com/core/media/media.nl?id=36374&c=8359882&h=_5VfciQAi7BQFYEBPPoCnNYEtiuBIL29wg3lqaAiyZyezUze	./mirrored_site/www.walkertapeco.com/core/media/media08db.jpg	(from https://www.walkertapeco.com/beautify/adhesive-removers)
13:31:56	52013/52013	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:31:56%20GMT	https://www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent?order=relevance:desc&show=24	./mirrored_site/www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent03ce.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent)
13:31:57	2065/2065	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:31:57%20GMT	https://www.walkertapeco.com/api/navigation/v1/categorynavitems?bread_crumb_fields=internalid,name,displayinsite&c=8359882&category_fields=internalid,name,description,pagetitle,pageheading,pagebannerurl,addtohead,metakeywords,metadescription,displayinsite,urlfragment,idpath,fullurl,isprimaryurl&country=US&currency=USD&exclude_empty=true&full_url=/beautify/adhesive-removers/c-22-solvent&fullurl=%2Fbeautify%2Fadhesive-removers%2Fc-22-solvent&language=en&n=2&pcv_all_items=F&side_menu_fields=name,internalid,sequencenumber,urlfragment,displayinsite&site_id=2&subcategory_fields=name,description,internalid,sequencenumber,urlfragment,thumbnailurl,displayinsite&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/navigation/v1/categorynavitems8819.json	(from https://www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent)
13:31:58	4294/4294	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:31:58%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&commercecategoryurl=%2Fbeautify%2Fadhesive-removers%2Fc-22-solvent&country=US&currency=USD&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=commercecategory%3Adesc&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items8630.json	(from https://www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent)
13:31:59	51626/51626	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:31:59%20GMT	https://www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent/custitem1/Adhesive-Remover	./mirrored_site/www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent/custitem1/Adhesive-Remover.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent)
13:32:00	57337/57337	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:00%20GMT	https://www.walkertapeco.com/Beautify-C-22-Citrus-Solvent-4-fl-oz-Spray	./mirrored_site/www.walkertapeco.com/Beautify-C-22-Citrus-Solvent-4-fl-oz-Spray.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent)
13:32:01	1521/1521	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jul%202025%2020:40:45%20GMT	https://www.walkertapeco.com/Item%20Images/BT-C022-SY-04OZ_00.png?resizeid=2&resizeh=200&resizew=200	./mirrored_site/www.walkertapeco.com/Item%20Images/BT-C022-SY-04OZ_009497.jpg	(from https://www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent)
13:32:02	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:02%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=beautify%2Fadhesive-removers%2Fc-22-solvent	./mirrored_site/www.walkertapeco.com/scs/checkout0eee.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent)
13:32:03	65733/65733	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:03%20GMT	https://www.walkertapeco.com/Beautify-C-22-Citrus-Solvent-4-fl-oz-Drip-Top	./mirrored_site/www.walkertapeco.com/Beautify-C-22-Citrus-Solvent-4-fl-oz-Drip-Top.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent)
13:32:04	1582/1582	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jul%202025%2021:57:34%20GMT	https://www.walkertapeco.com/Item%20Images/BT-C022-DR-04OZ_00.png?resizeid=2&resizeh=200&resizew=200	./mirrored_site/www.walkertapeco.com/Item%20Images/BT-C022-DR-04OZ_009497.jpg	(from https://www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent)
13:32:07	35017/35017	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Jul%202025%2013:32:07%20GMT	https://www.walkertapeco.com/beautify/adhesive-removers/GET	./mirrored_site/www.walkertapeco.com/beautify/adhesive-removers/GET	(from https://www.walkertapeco.com/beautify/adhesive-removers/c-22-solvent)
13:32:07	58526/58526	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:07%20GMT	https://www.walkertapeco.com/beautify/adhesive-removers/extension-release?order=relevance:desc&show=24	./mirrored_site/www.walkertapeco.com/beautify/adhesive-removers/extension-release03ce.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/extension-release)
13:32:08	2490/2490	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:32:08%20GMT	https://www.walkertapeco.com/api/navigation/v1/categorynavitems?bread_crumb_fields=internalid,name,displayinsite&c=8359882&category_fields=internalid,name,description,pagetitle,pageheading,pagebannerurl,addtohead,metakeywords,metadescription,displayinsite,urlfragment,idpath,fullurl,isprimaryurl&country=US&currency=USD&exclude_empty=true&full_url=/beautify/adhesive-removers/extension-release&fullurl=%2Fbeautify%2Fadhesive-removers%2Fextension-release&language=en&n=2&pcv_all_items=F&side_menu_fields=name,internalid,sequencenumber,urlfragment,displayinsite&site_id=2&subcategory_fields=name,description,internalid,sequencenumber,urlfragment,thumbnailurl,displayinsite&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/navigation/v1/categorynavitems1be7.json	(from https://www.walkertapeco.com/beautify/adhesive-removers/extension-release)
13:32:09	4340/4340	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:32:09%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&commercecategoryurl=%2Fbeautify%2Fadhesive-removers%2Fextension-release&country=US&currency=USD&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=commercecategory%3Adesc&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/itemsad20.json	(from https://www.walkertapeco.com/beautify/adhesive-removers/extension-release)
13:32:10	52704/52704	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:10%20GMT	https://www.walkertapeco.com/beautify/adhesive-removers/extension-release/custitem1/Adhesive-Remover	./mirrored_site/www.walkertapeco.com/beautify/adhesive-removers/extension-release/custitem1/Adhesive-Remover.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/extension-release)
13:32:11	54660/54660	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:11%20GMT	https://www.walkertapeco.com/Beautify-Extension-Release-4-fl-oz-Spray	./mirrored_site/www.walkertapeco.com/Beautify-Extension-Release-4-fl-oz-Spray.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/extension-release)
13:32:12	1431/1431	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jul%202025%2020:41:04%20GMT	https://www.walkertapeco.com/Item%20Images/BT-EXRL-SY-04OZ_00.png?resizeid=2&resizeh=200&resizew=200	./mirrored_site/www.walkertapeco.com/Item%20Images/BT-EXRL-SY-04OZ_009497.jpg	(from https://www.walkertapeco.com/beautify/adhesive-removers/extension-release)
13:32:13	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:13%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=beautify%2Fadhesive-removers%2Fextension-release	./mirrored_site/www.walkertapeco.com/scs/checkout1e97.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/extension-release)
13:32:14	57391/57391	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:14%20GMT	https://www.walkertapeco.com/Beautify-Extension-Release-4-fl-oz-Drip-Top	./mirrored_site/www.walkertapeco.com/Beautify-Extension-Release-4-fl-oz-Drip-Top.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/extension-release)
13:32:15	1590/1590	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jul%202025%2015:04:42%20GMT	https://www.walkertapeco.com/Item%20Images/BT-EXRL-DR-04OZ_00.png?resizeid=2&resizeh=200&resizew=200	./mirrored_site/www.walkertapeco.com/Item%20Images/BT-EXRL-DR-04OZ_009497.jpg	(from https://www.walkertapeco.com/beautify/adhesive-removers/extension-release)
13:32:16	58077/58077	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:16%20GMT	https://www.walkertapeco.com/beautify/adhesive-removers/no-trace?order=relevance:desc&show=24	./mirrored_site/www.walkertapeco.com/beautify/adhesive-removers/no-trace03ce.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/no-trace)
13:32:17	2484/2484	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:32:17%20GMT	https://www.walkertapeco.com/api/navigation/v1/categorynavitems?bread_crumb_fields=internalid,name,displayinsite&c=8359882&category_fields=internalid,name,description,pagetitle,pageheading,pagebannerurl,addtohead,metakeywords,metadescription,displayinsite,urlfragment,idpath,fullurl,isprimaryurl&country=US&currency=USD&exclude_empty=true&full_url=/beautify/adhesive-removers/no-trace&fullurl=%2Fbeautify%2Fadhesive-removers%2Fno-trace&language=en&n=2&pcv_all_items=F&side_menu_fields=name,internalid,sequencenumber,urlfragment,displayinsite&site_id=2&subcategory_fields=name,description,internalid,sequencenumber,urlfragment,thumbnailurl,displayinsite&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/navigation/v1/categorynavitemsf470.json	(from https://www.walkertapeco.com/beautify/adhesive-removers/no-trace)
13:32:18	4122/4122	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:32:18%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&commercecategoryurl=%2Fbeautify%2Fadhesive-removers%2Fno-trace&country=US&currency=USD&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=commercecategory%3Adesc&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/itemsa15f.json	(from https://www.walkertapeco.com/beautify/adhesive-removers/no-trace)
13:32:19	52508/52508	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:19%20GMT	https://www.walkertapeco.com/beautify/adhesive-removers/no-trace/custitem1/Adhesive-Remover	./mirrored_site/www.walkertapeco.com/beautify/adhesive-removers/no-trace/custitem1/Adhesive-Remover.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/no-trace)
13:32:20	57133/57133	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:20%20GMT	https://www.walkertapeco.com/Beautify-No-Trace-4-fl-oz-Spray	./mirrored_site/www.walkertapeco.com/Beautify-No-Trace-4-fl-oz-Spray.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/no-trace)
13:32:21	1357/1357	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jul%202025%2020:40:14%20GMT	https://www.walkertapeco.com/Item%20Images/BT-NOTR-SY-04OZ_00.png?resizeid=2&resizeh=200&resizew=200	./mirrored_site/www.walkertapeco.com/Item%20Images/BT-NOTR-SY-04OZ_009497.jpg	(from https://www.walkertapeco.com/beautify/adhesive-removers/no-trace)
13:32:22	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:22%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=beautify%2Fadhesive-removers%2Fno-trace	./mirrored_site/www.walkertapeco.com/scs/checkout3a91.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/no-trace)
13:32:23	57136/57136	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:23%20GMT	https://www.walkertapeco.com/Beautify-No-Trace-4-fl-oz-Drip-Top	./mirrored_site/www.walkertapeco.com/Beautify-No-Trace-4-fl-oz-Drip-Top.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/no-trace)
13:32:24	1614/1614	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jul%202025%2020:42:06%20GMT	https://www.walkertapeco.com/Item%20Images/BT-NOTR-DR-04OZ_00.png?resizeid=2&resizeh=200&resizew=200	./mirrored_site/www.walkertapeco.com/Item%20Images/BT-NOTR-DR-04OZ_009497.jpg	(from https://www.walkertapeco.com/beautify/adhesive-removers/no-trace)
13:32:25	58430/58430	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:25%20GMT	https://www.walkertapeco.com/beautify/adhesive-removers/weft-release?order=relevance:desc&show=24	./mirrored_site/www.walkertapeco.com/beautify/adhesive-removers/weft-release03ce.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/weft-release)
13:32:26	2453/2453	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:32:26%20GMT	https://www.walkertapeco.com/api/navigation/v1/categorynavitems?bread_crumb_fields=internalid,name,displayinsite&c=8359882&category_fields=internalid,name,description,pagetitle,pageheading,pagebannerurl,addtohead,metakeywords,metadescription,displayinsite,urlfragment,idpath,fullurl,isprimaryurl&country=US&currency=USD&exclude_empty=true&full_url=/beautify/adhesive-removers/weft-release&fullurl=%2Fbeautify%2Fadhesive-removers%2Fweft-release&language=en&n=2&pcv_all_items=F&side_menu_fields=name,internalid,sequencenumber,urlfragment,displayinsite&site_id=2&subcategory_fields=name,description,internalid,sequencenumber,urlfragment,thumbnailurl,displayinsite&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/navigation/v1/categorynavitemsf0d6.json	(from https://www.walkertapeco.com/beautify/adhesive-removers/weft-release)
13:32:27	4374/4374	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:32:27%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&commercecategoryurl=%2Fbeautify%2Fadhesive-removers%2Fweft-release&country=US&currency=USD&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=commercecategory%3Adesc&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items9ea1.json	(from https://www.walkertapeco.com/beautify/adhesive-removers/weft-release)
13:32:28	51934/51934	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:28%20GMT	https://www.walkertapeco.com/beautify/adhesive-removers/weft-release/custitem1/Adhesive-Remover	./mirrored_site/www.walkertapeco.com/beautify/adhesive-removers/weft-release/custitem1/Adhesive-Remover.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/weft-release)
13:32:29	59829/59829	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:29%20GMT	https://www.walkertapeco.com/Beautify-Weft-Release-4-fl-oz-Spray	./mirrored_site/www.walkertapeco.com/Beautify-Weft-Release-4-fl-oz-Spray.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/weft-release)
13:32:30	1372/1372	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2019:26:27%20GMT	https://www.walkertapeco.com/Item%20Images/BT-WFRL-SY-04OZ_00.png?resizeid=2&resizeh=200&resizew=200	./mirrored_site/www.walkertapeco.com/Item%20Images/BT-WFRL-SY-04OZ_009497.jpg	(from https://www.walkertapeco.com/beautify/adhesive-removers/weft-release)
13:32:31	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:31%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=beautify%2Fadhesive-removers%2Fweft-release	./mirrored_site/www.walkertapeco.com/scs/checkoute45f.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/weft-release)
13:32:32	81041/81041	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:32%20GMT	https://www.walkertapeco.com/Beautify-Weft-Release-4-fl-oz-Drip-Top	./mirrored_site/www.walkertapeco.com/Beautify-Weft-Release-4-fl-oz-Drip-Top.html	(from https://www.walkertapeco.com/beautify/adhesive-removers/weft-release)
13:32:33	1604/1604	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2019:12:46%20GMT	https://www.walkertapeco.com/Item%20Images/BT-WFRL-DR-04OZ_00.png?resizeid=2&resizeh=200&resizew=200	./mirrored_site/www.walkertapeco.com/Item%20Images/BT-WFRL-DR-04OZ_009497.jpg	(from https://www.walkertapeco.com/beautify/adhesive-removers/weft-release)
13:32:34	43313/43313	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:34%20GMT	https://www.walkertapeco.com/beautify/preparation?order=relevance:desc&show=24	./mirrored_site/www.walkertapeco.com/beautify/preparation03ce.html	(from https://www.walkertapeco.com/beautify/preparation)
13:32:35	2343/2343	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:32:35%20GMT	https://www.walkertapeco.com/api/navigation/v1/categorynavitems?bread_crumb_fields=internalid,name,displayinsite&c=8359882&category_fields=internalid,name,description,pagetitle,pageheading,pagebannerurl,addtohead,metakeywords,metadescription,displayinsite,urlfragment,idpath,fullurl,isprimaryurl&country=US&currency=USD&exclude_empty=true&full_url=/beautify/preparation&fullurl=%2Fbeautify%2Fpreparation&language=en&n=2&pcv_all_items=F&side_menu_fields=name,internalid,sequencenumber,urlfragment,displayinsite&site_id=2&subcategory_fields=name,description,internalid,sequencenumber,urlfragment,thumbnailurl,displayinsite&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/navigation/v1/categorynavitems5413.json	(from https://www.walkertapeco.com/beautify/preparation)
13:32:36	1726/1726	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:32:36%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&commercecategoryurl=%2Fbeautify%2Fpreparation&country=US&currency=USD&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=commercecategory%3Adesc&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items7c3e.json	(from https://www.walkertapeco.com/beautify/preparation)
13:32:38	50657/50657	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:38%20GMT	https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo?order=relevance:desc&show=24	./mirrored_site/www.walkertapeco.com/beautify/preparation/extension-prep-shampoo03ce.html	(from https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo)
13:32:39	1051795/1051795	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Jul%202025%2013:32:37%20GMT	https://www.walkertapeco.com/core/media/media.nl?id=23265&c=8359882&h=ZmFd3TOdzM5vJ_NVBRpYn2eGl9ACyFEqHvqPL6eFr604I6ST	./mirrored_site/www.walkertapeco.com/core/media/5_CategoryThumbnailImage_BeautifyShampoo22552.png	(from https://www.walkertapeco.com/beautify/preparation)
13:32:39	1188/1188	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:32:39%20GMT	https://www.walkertapeco.com/api/navigation/v1/categorynavitems?bread_crumb_fields=internalid,name,displayinsite&c=8359882&category_fields=internalid,name,description,pagetitle,pageheading,pagebannerurl,addtohead,metakeywords,metadescription,displayinsite,urlfragment,idpath,fullurl,isprimaryurl&country=US&currency=USD&exclude_empty=true&full_url=/beautify/preparation/extension-prep-shampoo&fullurl=%2Fbeautify%2Fpreparation%2Fextension-prep-shampoo&language=en&n=2&pcv_all_items=F&side_menu_fields=name,internalid,sequencenumber,urlfragment,displayinsite&site_id=2&subcategory_fields=name,description,internalid,sequencenumber,urlfragment,thumbnailurl,displayinsite&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/navigation/v1/categorynavitems6042.json	(from https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo)
13:32:40	4546/4546	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:32:40%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&commercecategoryurl=%2Fbeautify%2Fpreparation%2Fextension-prep-shampoo&country=US&currency=USD&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=commercecategory%3Adesc&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items83b6.json	(from https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo)
13:32:41	48330/48330	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:41%20GMT	https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo/custitem1/Adhesive-Remover	./mirrored_site/www.walkertapeco.com/beautify/preparation/extension-prep-shampoo/custitem1/Adhesive-Remover.html	(from https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo)
13:32:42	48289/48289	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:42%20GMT	https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo/custitem1/Preparation	./mirrored_site/www.walkertapeco.com/beautify/preparation/extension-prep-shampoo/custitem1/Preparation.html	(from https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo)
13:32:43	77781/77781	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:43%20GMT	https://www.walkertapeco.com/Beautify-Extension-Prep-Shampoo-128-fl-oz-Gallon	./mirrored_site/www.walkertapeco.com/Beautify-Extension-Prep-Shampoo-128-fl-oz-Gallon.html	(from https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo)
13:32:44	1767/1767	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jul%202025%2010:56:53%20GMT	https://www.walkertapeco.com/Item%20Images/BT-EXSH-CP-01GL_00.png?resizeid=2&resizeh=200&resizew=200	./mirrored_site/www.walkertapeco.com/Item%20Images/BT-EXSH-CP-01GL_009497.jpg	(from https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo)
13:32:45	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:45%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=beautify%2Fpreparation%2Fextension-prep-shampoo	./mirrored_site/www.walkertapeco.com/scs/checkoutfecd.html	(from https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo)
13:32:46	53604/53604	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:46%20GMT	https://www.walkertapeco.com/Beautify-Extension-Prep-Shampoo-10-fl-oz-Flip-Top	./mirrored_site/www.walkertapeco.com/Beautify-Extension-Prep-Shampoo-10-fl-oz-Flip-Top.html	(from https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo)
13:32:47	1210/1210	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jul%202025%2021:57:44%20GMT	https://www.walkertapeco.com/Item%20Images/BT-EXSH-CP-10OZ_00.png?resizeid=2&resizeh=200&resizew=200	./mirrored_site/www.walkertapeco.com/Item%20Images/BT-EXSH-CP-10OZ_009497.jpg	(from https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo)
13:32:51	34993/34993	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Jul%202025%2013:32:51%20GMT	https://www.walkertapeco.com/beautify/preparation/GET	./mirrored_site/www.walkertapeco.com/beautify/preparation/GET	(from https://www.walkertapeco.com/beautify/preparation/extension-prep-shampoo)
13:32:51	40410/40410	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:51%20GMT	https://www.walkertapeco.com/beautify/system-care?order=relevance:desc&show=24	./mirrored_site/www.walkertapeco.com/beautify/system-care03ce.html	(from https://www.walkertapeco.com/beautify/system-care)
13:32:52	2780/2780	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:32:52%20GMT	https://www.walkertapeco.com/api/navigation/v1/categorynavitems?bread_crumb_fields=internalid,name,displayinsite&c=8359882&category_fields=internalid,name,description,pagetitle,pageheading,pagebannerurl,addtohead,metakeywords,metadescription,displayinsite,urlfragment,idpath,fullurl,isprimaryurl&country=US&currency=USD&exclude_empty=true&full_url=/beautify/system-care&fullurl=%2Fbeautify%2Fsystem-care&language=en&n=2&pcv_all_items=F&side_menu_fields=name,internalid,sequencenumber,urlfragment,displayinsite&site_id=2&subcategory_fields=name,description,internalid,sequencenumber,urlfragment,thumbnailurl,displayinsite&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/navigation/v1/categorynavitems2b37.json	(from https://www.walkertapeco.com/beautify/system-care)
13:32:53	1726/1726	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:32:53%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&commercecategoryurl=%2Fbeautify%2Fsystem-care&country=US&currency=USD&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=commercecategory%3Adesc&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/itemsb678.json	(from https://www.walkertapeco.com/beautify/system-care)
13:32:54	86037/86037	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Jul%202025%2013:32:54%20GMT	https://www.walkertapeco.com/core/media/media.nl?id=36377&c=8359882&h=FK73r7gL6gpOFjt5kRYo-dHLFylVG3hf1dnXRxCMui6k0mZ-	./mirrored_site/www.walkertapeco.com/core/media/LeaveInBeautifyCommerceCatagory22ff5.png	(from https://www.walkertapeco.com/beautify/system-care)
13:32:55	49180/49180	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Jul%202025%2013:32:55%20GMT	https://www.walkertapeco.com/core/media/media.nl?id=36378&c=8359882&h=ijR6Q5KIFnNmywPtr8Uw7fV7RR_LODEjo8h83OLisJYyts5B	./mirrored_site/www.walkertapeco.com/core/media/PerfectingSprayBeautifyCommerceCatagory271b3.png	(from https://www.walkertapeco.com/beautify/system-care)
13:32:56	50254/50254	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:32:56%20GMT	https://www.walkertapeco.com/beautify/system-care/leave-in-conditioner?order=relevance:desc&show=24	./mirrored_site/www.walkertapeco.com/beautify/system-care/leave-in-conditioner03ce.html	(from https://www.walkertapeco.com/beautify/system-care/leave-in-conditioner)
